评论时间,评论者IP归属地,评论内容
2024-9-11 15:05,来自湖北,伟大？ 你对这个词的理解很一般。
2024-6-30 7:49,来自福建,未来10年大概率会出现的事
2024-6-30 15:01,来自北京,未来10年大概率会出现的事
2024-6-21 15:17,来自陕西,未来继续闪闪发光
2024-8-9 23:17,来自浙江,文案是一个视频底下的评论 笑死人了
2024-9-11 13:44,来自北京,文科985也不好就业吧
2024-6-20 14:49,来自湖北,文科出来了都差不多，就选自己喜欢的吧
2023-4-25 9:19,来自浙江,文科都找不到工作。
2023-3-19 11:28,来自山西,文科生太多了
2024-5-27 11:33,来自江苏,文科生真的哭死 花钱花时间读了四年出来还是找不到本专业的工作，跟没读差不多。希望这种专业本科能取消
2024-5-31 16:46,来自浙江,文科硕士，工作都找不到
2024-5-26 20:01,来自上海,文科研究生出来税后1万的工作也不好找吧
2023-4-25 9:26,来自四川,文科研难就业，计算机之类的理工科稍微好点
2024-7-12 20:49,来自吉林,文科引入理科，是什么专业阿，
2024-5-27 11:36,来自上海,文科找“专业对口”就是伪命题。因为课程是按照“管理者”角色做冗余培养的，真入行还得从基础岗位做起。所谓的“长衫”是远景是期许，事实上他们从没真正穿上过，又何谈脱下。讲个笑话，教授在课上和我们谈笑风生，我们也是行业大佬
2024-6-21 13:49,来自陕西,文科专业吧
2024-2-5 9:07,来自湖北,文献读不下去，看30秒文献，要玩手机2小时缓一缓
2024-3-28 9:52,来自黑龙江,稳定的月薪五千 已经是目前不错的工作了
2024-8-10 18:15,来自江苏,稳中向好//@其他用户 :经济环境很好啊，稳中向好，稳得不能再稳好得不能再好了
2024-5-10 8:13,来自广东,喔吼勇敢而美丽的宝宝 祝愿宝宝旅程顺利 !
2024-9-2 12:15,来自湖南,我18线专科三甲，门槛是硕士了，
2024-8-13 0:52,来自北京,我不喜欢她说话的方式。如果她来面试，应该过不了。
2024-5-26 21:29,来自浙江,我大概欠扎
2024-9-2 16:19,来自福建,我大学最怕挂科，我一挂科补考肯定不会过。我都是靠平时在老师面前装乖巧不逃课不挂科。好几次60分。我英语烂极了，补考我不会过的。
2024-1-30 0:01,来自德国,我到底啥时候能毕业
2024-7-19 12:24,来自浙江,我的几位研究生还好都找到工作了，找工作也得趁早，联系晚了就麻烦
2024-9-10 20:41,来自山东,我的建议是早点卷开发还能找到工作
2024-9-12 15:13,来自陕西,我的天
2024-7-25 10:10,来自四川,我的天
2024-4-10 21:22,来自广东,我都以为你毕业了
2024-5-27 20:15,来自新疆,我读完研这个问题变成了是不是继续读博，我感觉怎么都难
2024-9-2 12:57,来自广东,我儿子对自己的最低要求就是大学不挂科
2024-7-13 17:43,来自四川,我儿子暑假过后就大班了，愁死了，不知道给他选什么专业。
2024-7-13 15:38,来自福建,我儿子也特喜欢历史。他想做像王安石那样的。
2024-9-1 11:39,来自四川,我非常确定的说，至少在黑龙江，硬性要求大专院校必过90%，还必须按照新的标准填报信息
2024-5-26 18:31,来自湖北,我刚刚在讨论
2024-7-13 7:44,来自甘肃,我还没有金
2024-5-26 21:28,来自浙江,我觉得是开玩笑的，我这么笨，戳穿了穴位也不会变聪明
2024-3-5 22:37,来自四川,我觉得应该相对于学历更重能力好很多
2024-7-13 13:15,来自福建,我就喜欢考古，奈何没机会了并不是每个人报专业都带着那么强目的性的，有些人就是喜欢历史和考古
2023-2-1 19:45,来自山西,我就喜欢评论里让人认清现实的网友虽然很现实但是就是很安慰人
2024-7-20 9:46,来自辽宁,我看过他的课，特别的好，幽默风趣又通俗易懂。真的是个纯粹的好老师。他上课第一件事就是让同学们猜他的年龄
2024-7-20 13:28,来自福建,我看过他的课，通俗易懂
2024-4-11 0:55,来自江苏,我裸辞的，转行了，咱们专业没意思😐
2024-1-30 0:02,来自陕西,我没啥想问的，我只是想看看大家都在问啥，看看自己会不会（蹭顺风车
2024-6-12 0:00,来自吉林,我妹妹给她学妹内推   直接就被拒绝了   说没有经验不要    听着就很离谱   一个应届的毕业生   能有什么经验   两年前还没这样
2024-6-30 16:46,来自四川,我们77后大学毕业时不好找工作 我们的子女00后毕业后也不好找工作 敢情坑的全是我们啊
2024-9-10 22:51,来自浙江,我们的社保可能已经不够养上一代老人了
2024-7-14 9:51,来自中国香港,我们的文科教育也回答不了这些问题
2024-3-12 16:25,来自浙江,我们去年9月这批小萌新1/3研究生。。现在学历越来越卷
2024-7-19 21:08,来自浙江,我们这社区的口腔医生太爽了，愿意干业务就干，愿意提前养老就佛系看，好爽哦
2024-3-12 16:11,来自河南,我们这校招中学只招六所研究生🙊 当然资源福利待遇也是很好。
2024-5-26 18:56,来自河北,我朋友学校让pdd注册个店铺，，
2024-6-15 19:15,来自上海,我去 绝对不能进这样的公司 让你的朋友快跑啊！单干更吃香！
2024-6-15 13:35,来自河北,我去这啥公司啊你朋友被欺负成这样
2024-8-13 23:11,来自北京,我是02年本科毕业
2024-6-16 12:05,来自韩国,我是觉得我读研最大的错误就是没有及时听别人的话止损换专业
2024-7-19 13:43,来自江西,我是十八线小城市，我们市里的小区，基本上2-5个小区就有一个口腔诊所（私人的）
2024-6-22 9:06,来自北京,我是填志愿的时候写的动物医学，我妈给我改成了会计学后来我在干了8年财务以后把会计证撕了
2024-6-23 22:31,来自陕西,我是祖国一块砖 ，哪里需要哪里搬
2024-7-12 20:03,来自陕西,我同学文科生转码：地理信息系统专业
2024-8-30 9:58,来自北京,我喜欢的类型
2024-8-10 16:32,来自江苏,我想说：根孩子学生有关系吗？
2024-6-24 15:50,来自山东,我想知道8000多的岗位是哪个？
2024-4-11 20:12,来自日本,我像一片烂叶子被人挑挑拣拣
2024-9-8 0:08,来自湖北,我学物流的 我现在唯一会的就是茶百道摇奶茶
2024-5-26 22:23,来自湖南,我研究生毕业的时候，就没有看到没有找不到工作的人
2024-6-25 10:54,来自吉林,我摇了两年瓶子 选择去当化验员了
2024-7-15 23:40,来自陕西,我也是  从小到大记忆力特别好  尤其是文史类  很小时候看百家讲坛能一直记到现在  现在也是空余时间就来研究这些
2024-8-13 15:03,来自湖北,我也是 经常写写 也接一部分工作 预防老年痴呆
2024-7-13 14:03,来自山东,我也是！！历史轻轻松松考全级第一
2024-7-20 16:36,来自北京,我也喜欢听李永乐老师讲课，经常看他的视频
2024-6-9 22:05,来自广东,我也想考研，因为我喜欢我的专业，我喜欢做实验虽然有时候会因为实验测试占用我绝大多数的时间，但是在我看到我的成果的时候我真的超级有成就感，说真的大二有篇 SCI 一区的文章真的超级酷，我想在未来继续做我喜欢的事，我想接着做科研，虽然我很清楚的知道这路上可能会遇到特别特别特别多的困难
2024-4-10 22:01,来自云南,我医学专业 前两天投简历 全投咖啡店 哈哈哈
2024-9-1 9:50,来自福建,我已经无法给我表妹任何就业指导了她自己看着办吧
2024-7-1 10:11,来自云南,我以为在内涵什么
2024-5-16 21:32,来自山东,我有个朋友 985理工科的，经常被同事小动作，现在心理已经崩溃了。疾病很严重！抑郁、焦虑
2024-6-24 12:04,来自江苏,我有时候想，大部分人都不是在大公司上班，为什么还要去上班？这种打工还有意义嘛？是能学到还是赚到？中国乡村市场那么广阔资源那么多，不能自己弄点东西麽❗
2024-3-12 17:47,来自辽宁,我这ip一个月4000都不到 都抢着来
2024-5-26 16:53,来自广东,我这个行业确实如此。毕竟大部分本事不比本科强，进门都要重新加工，但是自我预期比本科高，难留。
2024-9-11 16:26,来自北京,我只是好奇  什么样的人没事会刷礼物
2024-3-5 19:31,来自江苏,我侄儿去年下半年经过几轮面试在考研前定了一家不错的单位，本来还信誓旦旦考研的，后来询问他竟然放弃考研了。为此家里人都不开心，也不知是喜还是忧
2024-3-13 6:57,来自吉林,我主要想问，硕士毕业什么渠道可以找到大专的教职，还没找到工作的我
2024-9-1 13:12,来自北京,我自己的体验，本科阶段学校巴不得求着你毕业，因为毕业率什么的是最大的KPI，不可能用这个那个去卡你。学生之间不要瞎传有的没的，我上学的时候还有人传体育不好不让毕业，绩点不高光及格不行，不可能的，除非学校疯了😑
2024-7-20 10:05,来自广东,我总觉得就是该由这种优秀的老师录制视频给学生看，其它老师主要辅导和管纪律，遇到能把课讲得生动有趣的真的是很幸运，大多时候我都是在发白日梦
2024-9-11 9:29,来自广东,我最近几天也刷到了，可能是给推流了
2024-7-1 13:55,来自广东,无法想象只靠这三个方向解决就业的局面，国家不知道会变成啥样
2023-2-1 19:45,来自河南,无可避免的事情，思考下自己适合哪里，选调，考公，市场化金融机构。至少我们不用面对疫情这几年严峻的形势，放开后应该会多些hc 的
2024-3-28 9:26,来自湖北,无语了
2024-9-11 8:03,来自河南,无中生有的时代，掏空未来的时代
2024-9-2 12:31,来自河南,五年后继续关注你，鼓励你，看着你一天比一天好！
2024-5-27 1:36,来自辽宁,西安有双飞硕士岗位嘛
2024-9-2 3:47,来自浙江,西湖边
2024-6-15 19:07,来自山东,吸血公司快逃啊！
2024-8-10 17:17,来自天津,希望看到她以后的更新，持续关注
2024-6-27 1:51,来自广东,悉尼应该在很多企业list上，能不能进看专业和个人能力
2024-8-13 15:09,来自四川,喜欢
2024-8-13 17:17,来自江苏,喜欢阿姨的文字！特别细腻平实！我男朋友是桃源人哈哈哈，看着也亲切
2024-8-13 14:58,来自江苏,喜欢这样的回忆录。老故事最是吸引人，一个故事，就是一个人的半生
2024-9-1 11:54,来自四川,系领导：百分百就业太假了，还好有这么一个
2024-6-22 7:58,来自四川,下个月要靠执兽了
2024-4-13 11:12,来自广东,下水饺子无所谓我会摆烂
2024-7-13 22:17,来自山东,先生，乌龟的五行属什么啊？能对应八字里的哪个字吗
2024-7-6 11:39,来自江苏,现代农业完全不是传统农业的那个样子，而是需要各种黑科技支持。当然，做农业要不怕吃苦，终有回报。
2023-4-7 21:27,来自河北,现实就是这样子的不容易啊太难了
2023-4-7 21:29,来自山西,现实生活中找工作太难了
2023-4-7 21:34,来自山西,现在毕业生中工作真的太难太难太难了
2024-7-11 18:55,来自湖南,现在毕业找到好工作还“完全”归结在学校和学历身上真是泰好笑了，信不信这个小朋友的同学里还有找不到工作的呢，那是不是要怪学校不好学历不够高。
2024-6-12 2:41,来自广西,现在不只找工作难，容忍度也很低，以前招应届和没经验的新人都会耐心培养，给时间成长，现在不能一来就做事情的直接pass了
2024-7-3 10:31,来自辽宁,现在大学生能毕业都不毕业了？太难了
2024-6-12 0:01,来自广东,现在大学生太多了，含金量对比低了很多，就算找不到体面工作，学门技术，照样可以养活自己，满大街送外卖送快递的，厂里打工的，逃避没用的，大学四年就应该明白这个道理。
2024-3-12 19:44,来自河北,现在大学生找工作确实不容易，只能选择考研
2024-9-10 22:51,来自重庆,现在的就业情况是U型，两端的重点大学和大专高职就业都还不错，最惨的是普本、二本、独立学院.......
2024-5-26 20:59,来自山东,现在的考研就是逃避就业 推迟三年失业罢了
2024-7-14 7:49,来自河北,现在的数据水分太大了
2024-5-27 12:53,来自广东,现在的研究生真没三年前的本科生好找工作
2024-5-26 18:15,来自重庆,现在都好难。。特别AI人工智能起来之后感觉好多岗位更难了
2024-6-19 21:44,来自湖北,现在都是事业编，公务员才是正经工作，当然是找不到
2024-6-29 21:56,来自安徽,现在都已经出现了好吗？
2024-6-30 23:40,来自陕西,现在都已经有这趋势了
2024-9-1 1:00,来自江苏,现在非全都是拿双证，肯定比本科有用
2024-9-1 11:55,来自天津,现在高校的统计简单了很多 公司给开个证明也算 但是过后会抽学生打电话核实 主要看学生怎么说了 而且他确实是个kpi 就业率不达标两年的 专业取消 每个城市具体规定可能都会不一样
